path,record_type,issue,details
mar2020/mar2020_images/mar2020_022_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_022_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_022_2_0.jpg
mar2020/mar2020_images/mar2020_022_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_022_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_022_2_2.jpg
mar2020/mar2020_images/mar2020_023_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_0_0.jpg
mar2020/mar2020_images/mar2020_023_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_0_2.jpg
mar2020/mar2020_images/mar2020_023_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_1_0.jpg
mar2020/mar2020_images/mar2020_023_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_1_2.jpg
mar2020/mar2020_images/mar2020_023_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_2_0.jpg
mar2020/mar2020_images/mar2020_023_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_023_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_023_2_2.jpg
mar2020/mar2020_images/mar2020_024_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_0_0.jpg
mar2020/mar2020_images/mar2020_024_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_0_2.jpg
mar2020/mar2020_images/mar2020_024_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_1_0.jpg
mar2020/mar2020_images/mar2020_024_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_1_2.jpg
mar2020/mar2020_images/mar2020_024_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_2_0.jpg
mar2020/mar2020_images/mar2020_024_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_024_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_024_2_2.jpg
mar2020/mar2020_images/mar2020_025_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_0_0.jpg
mar2020/mar2020_images/mar2020_025_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_0_2.jpg
mar2020/mar2020_images/mar2020_025_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_1_0.jpg
mar2020/mar2020_images/mar2020_025_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_1_2.jpg
mar2020/mar2020_images/mar2020_025_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_2_0.jpg
mar2020/mar2020_images/mar2020_025_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_025_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_025_2_2.jpg
mar2020/mar2020_images/mar2020_026_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_0_0.jpg
mar2020/mar2020_images/mar2020_026_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_0_2.jpg
mar2020/mar2020_images/mar2020_026_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_1_0.jpg
mar2020/mar2020_images/mar2020_026_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_1_2.jpg
mar2020/mar2020_images/mar2020_026_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_2_0.jpg
mar2020/mar2020_images/mar2020_026_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_026_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_026_2_2.jpg
mar2020/mar2020_images/mar2020_027_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_0_0.jpg
mar2020/mar2020_images/mar2020_027_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_0_2.jpg
mar2020/mar2020_images/mar2020_027_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_1_0.jpg
mar2020/mar2020_images/mar2020_027_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_1_2.jpg
mar2020/mar2020_images/mar2020_027_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_2_0.jpg
mar2020/mar2020_images/mar2020_027_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_027_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_027_2_2.jpg
mar2020/mar2020_images/mar2020_028_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_0_0.jpg
mar2020/mar2020_images/mar2020_028_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_0_2.jpg
mar2020/mar2020_images/mar2020_028_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_1_0.jpg
mar2020/mar2020_images/mar2020_028_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_1_2.jpg
mar2020/mar2020_images/mar2020_028_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_2_0.jpg
mar2020/mar2020_images/mar2020_028_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_028_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_028_2_2.jpg
mar2020/mar2020_images/mar2020_029_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_0_0.jpg
mar2020/mar2020_images/mar2020_029_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_0_2.jpg
mar2020/mar2020_images/mar2020_029_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_1_0.jpg
mar2020/mar2020_images/mar2020_029_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_1_2.jpg
mar2020/mar2020_images/mar2020_029_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_2_0.jpg
mar2020/mar2020_images/mar2020_029_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_029_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_029_2_2.jpg
mar2020/mar2020_images/mar2020_030_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_0_0.jpg
mar2020/mar2020_images/mar2020_030_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_0_2.jpg
mar2020/mar2020_images/mar2020_030_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_1_0.jpg
mar2020/mar2020_images/mar2020_030_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_1_2.jpg
mar2020/mar2020_images/mar2020_030_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_2_0.jpg
mar2020/mar2020_images/mar2020_030_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_030_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_030_2_2.jpg
mar2020/mar2020_images/mar2020_031_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_0_0.jpg
mar2020/mar2020_images/mar2020_031_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_0_2.jpg
mar2020/mar2020_images/mar2020_031_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_1_0.jpg
mar2020/mar2020_images/mar2020_031_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_1_2.jpg
mar2020/mar2020_images/mar2020_031_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_2_0.jpg
mar2020/mar2020_images/mar2020_031_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_031_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_031_2_2.jpg
mar2020/mar2020_images/mar2020_032_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_0_0.jpg
mar2020/mar2020_images/mar2020_032_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_0_2.jpg
mar2020/mar2020_images/mar2020_032_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_1_0.jpg
mar2020/mar2020_images/mar2020_032_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_1_2.jpg
mar2020/mar2020_images/mar2020_032_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_2_0.jpg
mar2020/mar2020_images/mar2020_032_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_032_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_032_2_2.jpg
mar2020/mar2020_images/mar2020_033_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_0_0.jpg
mar2020/mar2020_images/mar2020_033_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_0_2.jpg
mar2020/mar2020_images/mar2020_033_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_1_0.jpg
mar2020/mar2020_images/mar2020_033_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_1_2.jpg
mar2020/mar2020_images/mar2020_033_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_2_0.jpg
mar2020/mar2020_images/mar2020_033_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_033_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_033_2_2.jpg
mar2020/mar2020_images/mar2020_034_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_0_0.jpg
mar2020/mar2020_images/mar2020_034_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_0_2.jpg
mar2020/mar2020_images/mar2020_034_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_1_0.jpg
mar2020/mar2020_images/mar2020_034_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_1_2.jpg
mar2020/mar2020_images/mar2020_034_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_2_0.jpg
mar2020/mar2020_images/mar2020_034_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_034_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_034_2_2.jpg
mar2020/mar2020_images/mar2020_035_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_0_0.jpg
mar2020/mar2020_images/mar2020_035_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_0_2.jpg
mar2020/mar2020_images/mar2020_035_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_1_0.jpg
mar2020/mar2020_images/mar2020_035_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_1_2.jpg
mar2020/mar2020_images/mar2020_035_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_2_0.jpg
mar2020/mar2020_images/mar2020_035_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_035_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_035_2_2.jpg
mar2020/mar2020_images/mar2020_036_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_0_0.jpg
mar2020/mar2020_images/mar2020_036_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_0_2.jpg
mar2020/mar2020_images/mar2020_036_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_1_0.jpg
mar2020/mar2020_images/mar2020_036_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_1_2.jpg
mar2020/mar2020_images/mar2020_036_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_2_0.jpg
mar2020/mar2020_images/mar2020_036_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_036_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_036_2_2.jpg
mar2020/mar2020_images/mar2020_037_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_0_0.jpg
mar2020/mar2020_images/mar2020_037_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_0_2.jpg
mar2020/mar2020_images/mar2020_037_1_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_1_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_1_0.jpg
mar2020/mar2020_images/mar2020_037_1_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_1_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_1_2.jpg
mar2020/mar2020_images/mar2020_037_2_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_2_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_2_0.jpg
mar2020/mar2020_images/mar2020_037_2_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_037_2_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_037_2_2.jpg
mar2020/mar2020_images/mar2020_038_0_0.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_038_0_0.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_038_0_0.jpg
mar2020/mar2020_images/mar2020_038_0_2.jpg,image,duplicate_image_name,Kept canonical file for key 'mar2020_038_0_2.jpg' and ignored duplicate copies: mar2020/mar2020/mar2020_images/mar2020_038_0_2.jpg
